date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9,id,Health Score
0.0,S1F0LD73,0,226006856.0,0.0,0.0,0.0,6.0,309931.0,0.0,0.0,0.0,65876,85
0.0,S1F0M2PQ,0,80389712.0,0.0,0.0,6.0,60.0,243659.0,0.0,0.0,0.0,65877,90
0.0,S1F0MBV5,0,154399576.0,0.0,0.0,0.0,4.0,388727.0,0.0,0.0,0.0,65878,85
0.0,S1F0QF3R,0,220457128.0,0.0,0.0,24.0,12.0,223304.0,0.0,0.0,1.0,65879,95
0.0,S1F0QWGA,0,156258576.0,0.0,0.0,0.0,7.0,216143.0,0.0,0.0,0.0,65880,100
0.0,S1F0QY0Q,0,41938048.0,0.0,0.0,0.0,6.0,230456.0,0.0,0.0,6.0,65881,100
0.0,S1F0R3JV,0,161174840.0,0.0,0.0,0.0,7.0,215886.0,0.0,0.0,0.0,65882,100
0.0,S1F0RM77,0,130693528.0,0.0,0.0,0.0,11.0,221769.0,0.0,0.0,0.0,65883,100
0.0,S1F0RQLR,0,109783016.0,0.0,0.0,0.0,7.0,271775.0,0.0,0.0,0.0,65884,100
0.0,S1F0RR2E,0,24766136.0,0.0,0.0,0.0,8.0,274589.0,0.0,0.0,0.0,65885,100
0.0,S1F0RR7L,0,28752008.0,0.0,0.0,0.0,13.0,270950.0,0.0,0.0,0.0,65886,100
0.0,S1F0RREN,0,56153560.0,0.0,0.0,0.0,11.0,221729.0,0.0,0.0,1.0,65887,100
0.0,S1F0RS3B,0,16814064.0,0.0,0.0,0.0,7.0,273298.0,0.0,0.0,0.0,65888,100
0.0,S1F0RS81,0,139710968.0,0.0,0.0,0.0,13.0,273604.0,0.0,0.0,0.0,65889,100
0.0,S1F0RSFT,0,5787264.0,0.0,0.0,0.0,12.0,199588.0,0.0,0.0,0.0,65890,100
0.0,S1F0RSMR,0,239946064.0,0.0,0.0,0.0,9.0,271702.0,0.0,0.0,26.0,65891,100
0.0,S1F0RSWJ,0,26448968.0,0.0,0.0,0.0,12.0,275794.0,0.0,0.0,0.0,65892,100
0.0,S1F0RSZP,0,183583816.0,0.0,0.0,0.0,13.0,272549.0,0.0,0.0,0.0,65893,100
0.0,S1F0S34C,0,20163136.0,0.0,1331.0,0.0,13.0,223198.0,0.0,0.0,34.0,65894,90
0.0,S1F0S351,0,57969960.0,0.0,0.0,0.0,8.0,274706.0,0.0,0.0,0.0,65895,100
0.0,S1F0S382,0,72008856.0,0.0,0.0,0.0,13.0,271821.0,0.0,0.0,0.0,65896,100
0.0,S1F0S387,0,77816240.0,0.0,2.0,0.0,12.0,271617.0,0.0,0.0,34.0,65897,100
0.0,S1F0S49E,0,76159264.0,0.0,0.0,6.0,8.0,272154.0,0.0,0.0,0.0,65898,100
0.0,S1F0S4EG,0,158822568.0,0.0,0.0,0.0,6.0,264258.0,0.0,0.0,0.0,65899,100
0.0,S1F0S4MG,0,35896368.0,0.0,0.0,0.0,13.0,267434.0,0.0,0.0,0.0,65900,100
0.0,S1F0S517,0,143470480.0,0.0,0.0,0.0,8.0,238859.0,0.0,0.0,0.0,65901,100
0.0,S1F0S57T,0,114924368.0,0.0,0.0,0.0,8.0,272146.0,72.0,72.0,0.0,65902,100
0.0,S1F0S58D,0,197062488.0,0.0,0.0,0.0,12.0,220780.0,0.0,0.0,0.0,65903,100
0.0,S1F0S5B2,0,69131528.0,0.0,0.0,0.0,10.0,322219.0,0.0,0.0,2.0,65904,85
0.0,S1F0S649,0,66189104.0,0.0,0.0,0.0,11.0,272713.0,0.0,0.0,0.0,65905,100
0.0,S1F0S65X,0,51621472.0,0.0,0.0,0.0,8.0,271592.0,0.0,0.0,0.0,65906,100
0.0,S1F0S68M,0,42638128.0,0.0,0.0,0.0,11.0,221136.0,0.0,0.0,0.0,65907,100
0.0,S1F0S6FZ,0,170440416.0,0.0,220.0,0.0,8.0,271130.0,0.0,0.0,24.0,65908,90
0.0,S1F0S6GZ,0,187556592.0,0.0,0.0,0.0,12.0,272385.0,0.0,0.0,0.0,65909,100
0.0,S1F0SAC1,0,93744632.0,0.0,0.0,0.0,7.0,251098.0,0.0,0.0,2.0,65910,100
0.0,S1F0SBBW,0,67473120.0,0.0,0.0,0.0,11.0,250217.0,0.0,0.0,0.0,65911,100
0.0,S1F0T1K8,0,61838312.0,0.0,1.0,0.0,7.0,275417.0,0.0,0.0,7.0,65912,100
0.0,S1F0T24J,0,133438224.0,0.0,0.0,0.0,12.0,233813.0,0.0,0.0,0.0,65913,100
0.0,S1F0T2LA,0,12673744.0,424.0,0.0,1.0,10.0,275358.0,0.0,0.0,0.0,65914,100
0.0,S1F0TMRF,0,220331616.0,0.0,0.0,0.0,11.0,273310.0,0.0,0.0,0.0,65915,100
0.0,S1F0TNW4,0,7602560.0,0.0,0.0,0.0,10.0,267594.0,0.0,0.0,0.0,65916,100
0.0,S1F0TP82,0,220132016.0,0.0,0.0,0.0,8.0,266020.0,0.0,0.0,0.0,65917,100
0.0,S1F0TPH4,0,210482632.0,0.0,0.0,0.0,13.0,224620.0,0.0,0.0,0.0,65918,100
0.0,S1F0TPJC,0,216017848.0,0.0,10.0,0.0,12.0,274699.0,0.0,0.0,42.0,65919,100
0.0,S1F0TPMF,0,185564760.0,0.0,0.0,0.0,6.0,274549.0,0.0,0.0,0.0,65920,100
0.0,S1F0TQJ4,0,234176704.0,0.0,0.0,0.0,8.0,268653.0,0.0,0.0,0.0,65921,100
0.0,S1F0TQTF,0,122730400.0,0.0,0.0,0.0,12.0,271226.0,0.0,0.0,0.0,65922,100
0.0,S1F0VE35,0,234216376.0,0.0,0.0,0.0,8.0,274598.0,0.0,0.0,0.0,65923,100
0.0,S1F0W45F,0,112288800.0,0.0,0.0,0.0,9.0,416983.0,0.0,0.0,1.0,65924,85
0.0,S1F0X4RC,0,132388840.0,0.0,0.0,0.0,11.0,216194.0,0.0,0.0,0.0,65925,100
0.0,S1F0XMNV,0,220188256.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,65926,100
0.0,S1F0Y6BM,0,83584312.0,0.0,0.0,0.0,8.0,215865.0,0.0,0.0,0.0,65927,100
0.0,S1F0Y8MA,0,222564624.0,0.0,0.0,0.0,8.0,213524.0,0.0,0.0,0.0,65928,100
0.0,S1F0YX6Z,0,31439112.0,0.0,0.0,0.0,8.0,215148.0,0.0,0.0,1.0,65929,100
0.0,S1F100R5,0,241476384.0,0.0,0.0,0.0,7.0,248631.0,0.0,0.0,0.0,65930,100
0.0,S1F101MC,0,62243128.0,0.0,0.0,0.0,10.0,222378.0,0.0,0.0,6.0,65931,100
0.0,S1F101SP,0,10044344.0,0.0,0.0,0.0,8.0,222147.0,0.0,0.0,0.0,65932,100
0.0,S1F102L8,0,104980584.0,0.0,0.0,0.0,9.0,194869.0,0.0,0.0,0.0,65933,100
0.0,S1F10AS0,0,81963840.0,0.0,0.0,0.0,10.0,429135.0,0.0,0.0,0.0,65934,85
0.0,S1F10BNL,0,69416664.0,0.0,0.0,0.0,14.0,338428.0,0.0,0.0,0.0,65935,85
0.0,S1F10BRH,0,111618168.0,0.0,0.0,0.0,10.0,220643.0,0.0,0.0,0.0,65936,100
0.0,S1F10D0P,0,193013104.0,0.0,0.0,0.0,9.0,425251.0,0.0,0.0,0.0,65937,85
0.0,S1F10FDX,0,184516064.0,0.0,0.0,0.0,11.0,222979.0,0.0,0.0,6.0,65938,100
0.0,S1F10FF0,0,50046296.0,0.0,0.0,0.0,8.0,238221.0,0.0,0.0,1.0,65939,100
0.0,S1F10FZB,0,187904984.0,0.0,0.0,0.0,16.0,340805.0,0.0,0.0,0.0,65940,75
0.0,S1F10GSG,0,18771880.0,0.0,0.0,0.0,9.0,222692.0,0.0,0.0,0.0,65941,100
0.0,S1F10HH5,0,128141072.0,0.0,0.0,0.0,9.0,418974.0,0.0,0.0,0.0,65942,85
0.0,S1F10NDB,0,24556992.0,0.0,0.0,0.0,8.0,221538.0,0.0,0.0,0.0,65943,100
0.0,S1F10NM6,0,86557424.0,0.0,0.0,0.0,14.0,342461.0,0.0,0.0,0.0,65944,85
0.0,S1F10P0S,0,138402080.0,0.0,0.0,0.0,7.0,419174.0,0.0,0.0,0.0,65945,85
0.0,S1F10PED,0,150693552.0,0.0,0.0,0.0,5.0,214352.0,0.0,0.0,0.0,65946,100
0.0,S1F10QDG,0,10440784.0,0.0,0.0,0.0,5.0,228422.0,0.0,0.0,0.0,65947,100
0.0,S1F10QG6,0,94940392.0,0.0,0.0,0.0,6.0,222127.0,0.0,0.0,0.0,65948,100
0.0,S1F10QL8,0,47456000.0,0.0,0.0,0.0,6.0,219237.0,0.0,0.0,0.0,65949,100
0.0,S1F10V1N,0,6998432.0,0.0,0.0,0.0,10.0,422082.0,0.0,0.0,0.0,65950,85
0.0,S1F114QM,0,28510472.0,0.0,0.0,0.0,9.0,423927.0,0.0,0.0,0.0,65951,85
0.0,S1F1162D,0,139133792.0,0.0,0.0,0.0,7.0,239138.0,0.0,0.0,0.0,65952,100
0.0,S1F116H4,0,87861240.0,0.0,0.0,0.0,9.0,223644.0,0.0,0.0,0.0,65953,100
0.0,S1F116J4,0,141006712.0,0.0,0.0,0.0,18.0,340286.0,0.0,0.0,0.0,65954,75
0.0,S1F118JP,0,35132120.0,0.0,0.0,0.0,7.0,213699.0,0.0,0.0,0.0,65955,100
0.0,S1F11C16,0,87171216.0,0.0,0.0,0.0,8.0,225837.0,0.0,0.0,0.0,65956,100
0.0,S1F11ETS,0,26261832.0,0.0,0.0,0.0,11.0,222875.0,0.0,0.0,0.0,65957,100
0.0,S1F11G2C,0,233851200.0,0.0,0.0,0.0,16.0,336104.0,0.0,0.0,0.0,65958,75
0.0,S1F11GG5,0,98461808.0,0.0,0.0,0.0,8.0,266354.0,0.0,0.0,0.0,65959,100
0.0,S1F11K34,0,44793160.0,0.0,0.0,0.0,14.0,338805.0,0.0,0.0,0.0,65960,85
0.0,S1F11KQW,0,74474456.0,0.0,0.0,0.0,7.0,215185.0,0.0,0.0,0.0,65961,100
0.0,S1F11L11,0,71496824.0,0.0,0.0,0.0,9.0,426464.0,0.0,0.0,0.0,65962,85
0.0,S1F11S5B,0,174325280.0,0.0,0.0,0.0,11.0,213290.0,0.0,0.0,0.0,65963,100
0.0,S1F11XDA,0,133601000.0,0.0,0.0,0.0,10.0,214872.0,0.0,0.0,0.0,65964,100
0.0,S1F11Y4K,0,100503104.0,0.0,0.0,0.0,14.0,326160.0,0.0,0.0,0.0,65965,85
0.0,S1F121LH,0,39484344.0,0.0,0.0,0.0,9.0,214197.0,0.0,0.0,0.0,65966,100
0.0,S1F122HQ,0,27915000.0,0.0,0.0,0.0,11.0,215049.0,0.0,0.0,1.0,65967,100
0.0,S1F122KD,0,65436288.0,0.0,0.0,0.0,8.0,237698.0,0.0,0.0,0.0,65968,100
0.0,S1F12788,0,179308080.0,0.0,0.0,0.0,11.0,221466.0,0.0,0.0,0.0,65969,100
0.0,S1F12XGM,0,154452360.0,0.0,0.0,0.0,8.0,251034.0,0.0,0.0,1.0,65970,100
0.0,S1F12Y53,0,64418864.0,2344.0,0.0,0.0,8.0,210633.0,0.0,0.0,0.0,65971,100
0.0,S1F12ZRR,0,220481240.0,0.0,0.0,0.0,8.0,249163.0,0.0,0.0,0.0,65972,100
0.0,S1F130JB,0,105106104.0,0.0,0.0,0.0,9.0,215121.0,0.0,0.0,0.0,65973,100
0.0,S1F131F6,0,178470024.0,0.0,0.0,0.0,8.0,227304.0,0.0,0.0,0.0,65974,100
0.0,S1F13432,0,244092448.0,0.0,0.0,0.0,8.0,229751.0,0.0,0.0,0.0,65975,100
0.0,S1F13589,0,108522960.0,0.0,0.0,0.0,16.0,329583.0,0.0,0.0,0.0,65976,75
0.0,S1F1359T,0,232951296.0,0.0,0.0,0.0,9.0,425043.0,0.0,0.0,0.0,65977,85
0.0,S1F135BR,0,135689456.0,0.0,100.0,0.0,16.0,339567.0,0.0,0.0,24.0,65978,75
0.0,S1F135CE,0,25458480.0,0.0,0.0,0.0,11.0,421769.0,0.0,0.0,0.0,65979,85
0.0,S1F135DG,0,91930712.0,0.0,0.0,0.0,11.0,220272.0,0.0,0.0,3.0,65980,100
0.0,S1F135DN,0,6554840.0,0.0,0.0,0.0,10.0,424975.0,0.0,0.0,0.0,65981,85
0.0,S1F135F3,0,121728520.0,0.0,0.0,0.0,14.0,339596.0,0.0,0.0,0.0,65982,85
0.0,S1F135GA,0,22115680.0,0.0,0.0,0.0,8.0,218072.0,0.0,0.0,0.0,65983,100
0.0,S1F135QH,0,193633528.0,0.0,0.0,0.0,13.0,425112.0,0.0,0.0,0.0,65984,85
0.0,S1F135SZ,0,197752864.0,0.0,0.0,0.0,9.0,227070.0,0.0,0.0,0.0,65985,100
0.0,S1F135TN,0,49151160.0,0.0,0.0,0.0,14.0,326627.0,0.0,0.0,0.0,65986,85
0.0,S1F135WP,0,219686312.0,0.0,0.0,0.0,11.0,216707.0,0.0,0.0,0.0,65987,100
0.0,S1F1360W,0,174288704.0,0.0,0.0,0.0,10.0,416759.0,0.0,0.0,0.0,65988,85
0.0,S1F13619,0,233717696.0,0.0,0.0,0.0,9.0,216612.0,0.0,0.0,0.0,65989,100
0.0,S1F1365W,0,88520944.0,0.0,0.0,0.0,11.0,218766.0,0.0,0.0,0.0,65990,100
0.0,S1F1368E,0,23225024.0,0.0,0.0,0.0,9.0,419796.0,0.0,0.0,1.0,65991,85
0.0,S1F136A5,0,153547368.0,0.0,0.0,0.0,12.0,219053.0,0.0,0.0,0.0,65992,100
0.0,S1F136BS,0,160201656.0,0.0,0.0,0.0,9.0,222080.0,0.0,0.0,0.0,65993,100
0.0,S1F136J0,0,214016528.0,0.0,0.0,25.0,16.0,335299.0,0.0,0.0,0.0,65994,70
0.0,S1F13CMG,0,64713104.0,0.0,0.0,0.0,8.0,208295.0,0.0,0.0,1.0,65995,100
0.0,S1F13GPY,0,194045376.0,0.0,0.0,0.0,16.0,327495.0,0.0,0.0,0.0,65996,75
0.0,S1F13H80,0,233328808.0,640.0,0.0,0.0,9.0,222242.0,0.0,0.0,3.0,65997,100
0.0,S1F13HPP,0,210601160.0,0.0,0.0,0.0,10.0,220880.0,0.0,0.0,2.0,65998,100
0.0,S1F13HPR,0,90289736.0,0.0,0.0,0.0,8.0,212403.0,0.0,0.0,0.0,65999,100
0.0,S1F13JW4,0,144722384.0,0.0,0.0,0.0,8.0,210440.0,0.0,0.0,0.0,66000,100
0.0,S1F13K7S,0,147188488.0,0.0,0.0,0.0,9.0,221381.0,0.0,0.0,0.0,66001,100
0.0,S1F13K8E,0,157286016.0,0.0,0.0,0.0,12.0,221638.0,0.0,0.0,0.0,66002,100
0.0,S1F13KBZ,0,152312568.0,0.0,0.0,0.0,11.0,220514.0,0.0,0.0,0.0,66003,100
0.0,S1F13KC2,0,226578496.0,0.0,0.0,0.0,10.0,420432.0,0.0,0.0,0.0,66004,85
0.0,S1F13KF6,0,111164248.0,0.0,0.0,0.0,9.0,223266.0,0.0,0.0,0.0,66005,100
0.0,S1F13KNV,0,189370008.0,0.0,0.0,0.0,9.0,224485.0,0.0,0.0,0.0,66006,100
0.0,S1F13KZK,0,75573232.0,3608.0,0.0,0.0,10.0,382643.0,0.0,0.0,0.0,66007,85
0.0,S1F13MAM,0,183165144.0,0.0,0.0,0.0,8.0,238600.0,0.0,0.0,0.0,66008,100
0.0,W1F00CL9,0,147138312.0,0.0,0.0,5.0,17.0,317247.0,0.0,0.0,0.0,66009,75
0.0,W1F03D4L,0,187261824.0,1192.0,0.0,0.0,17.0,338968.0,0.0,0.0,5.0,66010,75
0.0,W1F05X69,0,26711328.0,0.0,0.0,0.0,3.0,243250.0,0.0,0.0,3.0,66011,100
0.0,W1F0976M,0,112012312.0,0.0,0.0,0.0,8.0,491441.0,0.0,0.0,0.0,66012,85
0.0,W1F0DXT8,0,188419536.0,0.0,0.0,0.0,6.0,348973.0,0.0,0.0,0.0,66013,85
0.0,W1F0F65G,0,243039944.0,0.0,0.0,0.0,10.0,285668.0,0.0,0.0,1.0,66014,100
0.0,W1F0FEH7,0,54800232.0,0.0,0.0,0.0,10.0,247981.0,0.0,0.0,0.0,66015,100
0.0,W1F0FKWW,0,3637144.0,0.0,1.0,0.0,14.0,204550.0,0.0,0.0,0.0,66016,100
0.0,W1F0FML1,0,199251464.0,0.0,0.0,0.0,11.0,236159.0,0.0,0.0,22.0,66017,100
0.0,W1F0FY92,0,199205760.0,0.0,1.0,6.0,13.0,246560.0,0.0,0.0,1.0,66018,100
0.0,W1F0FYLJ,0,123740552.0,0.0,4.0,0.0,98.0,237885.0,0.0,0.0,20.0,66019,90
0.0,W1F0FZPA,0,229437136.0,0.0,0.0,0.0,13.0,244027.0,0.0,0.0,0.0,66020,100
0.0,W1F0G9T7,0,122683904.0,0.0,0.0,0.0,11.0,247807.0,0.0,0.0,2.0,66021,100
0.0,W1F0GCAZ,0,116426848.0,0.0,0.0,0.0,10.0,246848.0,0.0,0.0,0.0,66022,100
0.0,W1F0H973,0,161493968.0,0.0,8.0,0.0,58.0,239981.0,0.0,0.0,2.0,66023,90
0.0,W1F0HJWZ,0,107970952.0,0.0,0.0,0.0,63.0,239073.0,0.0,0.0,0.0,66024,90
0.0,W1F0HNC5,0,160106896.0,0.0,0.0,0.0,59.0,237463.0,0.0,0.0,1.0,66025,90
0.0,W1F0HPZK,0,183165128.0,0.0,0.0,0.0,7.0,310820.0,0.0,0.0,0.0,66026,85
0.0,W1F0HT26,0,235192376.0,0.0,0.0,0.0,36.0,319598.0,0.0,0.0,0.0,66027,75
0.0,W1F0HTQ2,0,44967648.0,0.0,0.0,0.0,14.0,314072.0,0.0,0.0,0.0,66028,85
0.0,W1F0HYT8,0,18917376.0,0.0,0.0,0.0,17.0,205440.0,0.0,0.0,0.0,66029,90
0.0,W1F0J7W7,0,126993360.0,0.0,62.0,0.0,95.0,244295.0,0.0,0.0,145.0,66030,90
0.0,W1F0J9KM,0,123475296.0,0.0,0.0,0.0,9.0,280341.0,0.0,0.0,0.0,66031,100
0.0,W1F0JAZC,0,178664456.0,0.0,0.0,0.0,9.0,307570.0,0.0,0.0,0.0,66032,85
0.0,W1F0JEB8,0,46546512.0,0.0,0.0,0.0,10.0,316871.0,0.0,0.0,0.0,66033,85
0.0,W1F0JH87,0,108781064.0,0.0,1.0,0.0,9.0,247299.0,0.0,0.0,0.0,66034,100
0.0,W1F0JHRJ,0,149843048.0,0.0,0.0,0.0,11.0,318332.0,0.0,0.0,0.0,66035,85
0.0,W1F0JXDL,0,189302464.0,32.0,0.0,0.0,8.0,246270.0,0.0,0.0,0.0,66036,100
0.0,W1F0JY02,0,50700624.0,0.0,0.0,0.0,6.0,243109.0,0.0,0.0,0.0,66037,100
0.0,W1F0K9C1,0,155027000.0,0.0,0.0,0.0,11.0,318657.0,0.0,0.0,0.0,66038,85
0.0,W1F0KAX2,0,190331896.0,0.0,0.0,0.0,7.0,304974.0,0.0,0.0,0.0,66039,85
0.0,W1F0KCN8,0,188963144.0,0.0,0.0,0.0,6.0,321409.0,0.0,0.0,1.0,66040,85
0.0,W1F0KCP2,0,82830144.0,0.0,0.0,0.0,6.0,310063.0,0.0,0.0,0.0,66041,85
0.0,W1F0KD36,0,226312680.0,0.0,0.0,0.0,13.0,204922.0,0.0,0.0,0.0,66042,100
0.0,W1F0KD3Y,0,84601048.0,0.0,1.0,0.0,12.0,482221.0,0.0,0.0,3.0,66043,85
0.0,W1F0KG97,0,23792208.0,0.0,0.0,0.0,68.0,243452.0,0.0,0.0,0.0,66044,90
0.0,W1F0KHHQ,0,170348920.0,0.0,0.0,0.0,11.0,318197.0,0.0,0.0,4.0,66045,85
0.0,W1F0KRWP,0,238251040.0,0.0,0.0,0.0,7.0,317638.0,0.0,0.0,10.0,66046,85
0.0,W1F0L2LC,0,116826328.0,0.0,0.0,0.0,32.0,330607.0,0.0,0.0,3.0,66047,75
0.0,W1F0L2Q7,0,25363296.0,0.0,0.0,0.0,61.0,236817.0,0.0,0.0,0.0,66048,90
0.0,W1F0L66L,0,179524296.0,0.0,0.0,6.0,6.0,199101.0,0.0,0.0,0.0,66049,100
0.0,W1F0L6ZS,0,68978632.0,0.0,0.0,12.0,35.0,327850.0,0.0,0.0,1.0,66050,75
0.0,W1F0LS71,0,240816112.0,0.0,0.0,0.0,8.0,309265.0,0.0,0.0,0.0,66051,85
0.0,W1F0LZJX,0,54374152.0,0.0,0.0,0.0,14.0,477159.0,0.0,0.0,0.0,66052,85
0.0,W1F0M02P,0,214620464.0,0.0,1.0,6.0,10.0,483268.0,0.0,0.0,33.0,66053,85
0.0,W1F0M330,0,101164176.0,0.0,0.0,0.0,12.0,483257.0,0.0,0.0,0.0,66054,85
0.0,W1F0M35B,0,28329576.0,0.0,0.0,1.0,7.0,265723.0,0.0,0.0,0.0,66055,100
0.0,W1F0M46R,0,148110472.0,0.0,0.0,0.0,15.0,318620.0,0.0,0.0,0.0,66056,85
0.0,W1F0M492,0,55068760.0,0.0,0.0,0.0,9.0,242877.0,0.0,0.0,0.0,66057,100
0.0,W1F0M4BZ,0,240464280.0,0.0,0.0,0.0,8.0,322058.0,0.0,0.0,7.0,66058,85
0.0,W1F0MNDQ,0,235957104.0,0.0,0.0,0.0,7.0,205687.0,0.0,0.0,0.0,66059,100
0.0,W1F0N84F,0,64391936.0,0.0,0.0,0.0,6.0,295193.0,0.0,0.0,1.0,66060,100
0.0,W1F0NF1S,0,198073080.0,0.0,0.0,6.0,11.0,312518.0,0.0,0.0,0.0,66061,85
0.0,W1F0NZSK,0,223218192.0,0.0,0.0,1.0,36.0,323464.0,0.0,0.0,2.0,66062,75
0.0,W1F0P133,0,125376800.0,0.0,0.0,0.0,38.0,288332.0,0.0,0.0,0.0,66063,90
0.0,W1F0P24E,0,190946920.0,0.0,0.0,2.0,34.0,282910.0,0.0,0.0,0.0,66064,90
0.0,W1F0P2TN,0,56574768.0,0.0,0.0,0.0,13.0,316083.0,0.0,0.0,0.0,66065,85
0.0,W1F0P37T,0,173281160.0,0.0,0.0,0.0,36.0,328399.0,0.0,0.0,6.0,66066,75
0.0,W1F0P3FR,0,80709944.0,0.0,0.0,0.0,13.0,302855.0,0.0,0.0,1.0,66067,85
0.0,W1F0P41T,0,196988080.0,0.0,0.0,0.0,33.0,324177.0,0.0,0.0,0.0,66068,75
0.0,W1F0P49T,0,144564424.0,0.0,0.0,0.0,10.0,314409.0,0.0,0.0,0.0,66069,85
0.0,W1F0P6E1,0,167699120.0,0.0,35.0,0.0,37.0,328311.0,0.0,0.0,3.0,66070,75
0.0,W1F0PAXH,0,71735848.0,0.0,0.0,0.0,14.0,321545.0,0.0,0.0,0.0,66071,85
0.0,W1F0R731,0,226890024.0,0.0,0.0,0.0,32.0,328778.0,0.0,0.0,2.0,66072,75
0.0,W1F0R8W2,0,4219456.0,0.0,0.0,0.0,13.0,317212.0,0.0,0.0,0.0,66073,85
0.0,W1F0S9SP,0,113278952.0,0.0,0.0,0.0,37.0,323599.0,0.0,0.0,0.0,66074,75
0.0,W1F0SCL1,0,235662024.0,0.0,0.0,0.0,7.0,310895.0,0.0,0.0,0.0,66075,85
0.0,W1F0SFJJ,0,174934552.0,5192.0,0.0,0.0,10.0,196502.0,0.0,0.0,0.0,66076,100
0.0,W1F0SJJ2,0,133942896.0,0.0,0.0,0.0,10.0,248136.0,0.0,0.0,0.0,66077,100
0.0,W1F0SJNS,0,71838488.0,0.0,1.0,0.0,33.0,325697.0,0.0,0.0,1.0,66078,75
0.0,W1F0SNW3,0,236018768.0,0.0,0.0,0.0,11.0,319242.0,0.0,0.0,0.0,66079,85
0.0,W1F0SRG1,0,196483968.0,0.0,0.0,0.0,33.0,325751.0,0.0,0.0,5.0,66080,75
0.0,W1F0T0B1,0,181816088.0,0.0,0.0,0.0,8.0,248585.0,0.0,0.0,0.0,66081,100
0.0,W1F0T13Q,0,160473744.0,0.0,0.0,0.0,31.0,323400.0,0.0,0.0,1.0,66082,75
0.0,W1F0T371,0,184384392.0,0.0,0.0,0.0,8.0,320610.0,0.0,0.0,0.0,66083,85
0.0,W1F0T3AJ,0,152058560.0,0.0,0.0,0.0,9.0,319156.0,0.0,0.0,2.0,66084,85
0.0,W1F0T3LK,0,151354728.0,0.0,0.0,53.0,31.0,326247.0,0.0,0.0,0.0,66085,70
0.0,W1F0T960,0,99254696.0,632.0,0.0,0.0,38.0,327236.0,8.0,8.0,4.0,66086,75
0.0,W1F0TAEP,0,201469504.0,0.0,0.0,0.0,34.0,329083.0,0.0,0.0,0.0,66087,75
0.0,W1F0TATM,0,71228368.0,0.0,0.0,6.0,32.0,267149.0,0.0,0.0,0.0,66088,90
0.0,W1F0TCG0,0,111711864.0,0.0,0.0,0.0,14.0,274869.0,0.0,0.0,0.0,66089,100
0.0,W1F0TGSS,0,118383696.0,0.0,0.0,0.0,12.0,313622.0,0.0,0.0,0.0,66090,85
0.0,W1F0TJ66,0,72586016.0,0.0,0.0,0.0,90.0,239998.0,0.0,0.0,0.0,66091,90
0.0,W1F0VA0G,0,66148352.0,0.0,56.0,0.0,13.0,320731.0,0.0,0.0,0.0,66092,85
0.0,W1F0VAS7,0,206969768.0,0.0,0.0,6.0,5.0,314968.0,0.0,0.0,4.0,66093,85
0.0,W1F0VC83,0,116585936.0,0.0,0.0,0.0,9.0,316976.0,0.0,0.0,2.0,66094,85
0.0,W1F0VFRE,0,160119384.0,0.0,0.0,0.0,14.0,318427.0,0.0,0.0,0.0,66095,85
0.0,W1F0VJT2,0,173565752.0,0.0,0.0,0.0,13.0,244168.0,0.0,0.0,1.0,66096,100
0.0,W1F0VNT7,0,47176328.0,0.0,0.0,0.0,14.0,339913.0,0.0,0.0,0.0,66097,85
0.0,W1F0W3GE,0,142512152.0,0.0,0.0,0.0,8.0,267098.0,0.0,0.0,0.0,66098,100
0.0,W1F0WBTM,0,9767536.0,0.0,2.0,0.0,12.0,264458.0,0.0,0.0,41.0,66099,100
0.0,W1F0WZ0P,0,185393320.0,0.0,0.0,0.0,11.0,220223.0,0.0,0.0,0.0,66100,100
0.0,W1F0XKWR,0,57892480.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,66101,100
0.0,W1F0YJ6K,0,173327696.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,66102,100
0.0,W1F0Z3FW,0,164311320.0,0.0,0.0,0.0,8.0,233394.0,0.0,0.0,0.0,66103,100
0.0,W1F0Z3G1,0,197692400.0,0.0,0.0,0.0,15.0,252614.0,0.0,0.0,0.0,66104,100
0.0,W1F0Z3KR,0,146357592.0,0.0,0.0,1.0,8.0,133891.0,0.0,0.0,0.0,66105,100
0.0,W1F0Z588,0,60507408.0,0.0,0.0,0.0,7.0,272428.0,0.0,0.0,0.0,66106,100
0.0,W1F0ZG5V,0,174067712.0,0.0,0.0,0.0,8.0,402668.0,0.0,0.0,0.0,66107,85
0.0,W1F0ZJK8,0,182025872.0,0.0,0.0,0.0,8.0,214859.0,0.0,0.0,0.0,66108,100
0.0,W1F0ZK0H,0,167703360.0,0.0,0.0,0.0,8.0,221389.0,8.0,8.0,0.0,66109,100
0.0,W1F0ZVD8,0,215857376.0,0.0,0.0,0.0,14.0,336758.0,0.0,0.0,0.0,66110,85
0.0,W1F10Y8K,0,34308520.0,0.0,0.0,0.0,9.0,220487.0,0.0,0.0,1.0,66111,100
0.0,W1F111C6,0,109642888.0,0.0,0.0,0.0,10.0,425146.0,0.0,0.0,0.0,66112,85
0.0,W1F111N7,0,103485992.0,0.0,0.0,0.0,8.0,218990.0,0.0,0.0,0.0,66113,100
0.0,W1F111Q7,0,213682824.0,0.0,0.0,0.0,12.0,424082.0,0.0,0.0,0.0,66114,85
